date,amount,price,sid,symbol,value
2023-05-05 11:34:00+00:00,-1688404231093.1548,29106.1,0,Kraken,4.914286239062047e+16
2023-05-05 11:34:00+00:00,-16431154220.625122,21175.57,1,Coinbase,347939056379642.7
2023-05-05 11:34:00+00:00,1704835385313.78,20764.0,2,Bitstamp,-3.539920194065533e+16
2023-05-05 11:35:00+00:00,-2360292203610.787,29096.4,0,Kraken,6.867600607314091e+16
2023-05-05 11:35:00+00:00,-22969810480.845947,21175.57,1,Coinbase,486398829723887.0
2023-05-05 11:35:00+00:00,2383262014091.6333,20764.0,2,Bitstamp,-4.948605246059867e+16
2023-05-05 11:36:00+00:00,-3298461397464.4785,29102.1,0,Kraken,9.599215343515099e+16
2023-05-05 11:36:00+00:00,-32099853171.670654,21175.57,1,Coinbase,679732687826434.0
2023-05-05 11:36:00+00:00,3330561250636.149,20764.0,2,Bitstamp,-6.9155773808209e+16
2023-05-05 11:37:00+00:00,-4610430624691.881,29110.100000000002,0,Kraken,1.3421009652784314e+17
